"Accident_Index","Location_Easting_OSGR","Location_Northing_OSGR","Longitude","Latitude","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_.District.","Local_Authority_.Highway.","X1st_Road_Class","X1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","X2nd_Road_Class","X2nd_Road_Number","Pedestrian_Crossing.Human_Control","Pedestrian_Crossing.Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LAYER","ImplementationZone"
"2014950001362",326730,671820,-3.174389,55.933879,95,"Slight collision",2,1,2014-03-10,2,08:15:00,923,"S12000036",3,7,6,30,6,2,6,0,2,5,1,1,2,0,0,1,1,"30mph",3
"2014950001362",326730,671820,-3.174389,55.933879,95,"Slight collision",2,1,2014-03-10,2,08:15:00,923,"S12000036",3,7,6,30,6,2,6,0,2,5,1,1,2,0,0,1,1,"30mph",3
"2014950001362",326730,671820,-3.174389,55.933879,95,"Slight collision",2,1,2014-03-10,2,08:15:00,923,"S12000036",3,7,6,30,6,2,6,0,2,5,1,1,2,0,0,1,1,"30mph",3
"2014950001364",324930,672950,-3.203509,55.943752,95,"Serious collision",2,1,2014-03-10,2,08:35:00,923,"S12000036",3,700,6,30,6,2,3,702,0,5,1,4,2,0,0,1,1,"20mph main streets",3
"2014950001364",324930,672950,-3.203509,55.943752,95,"Serious collision",2,1,2014-03-10,2,08:35:00,923,"S12000036",3,700,6,30,6,2,3,702,0,5,1,4,2,0,0,1,1,"20mph main streets",3
"2014950001364",324930,672950,-3.203509,55.943752,95,"Serious collision",2,1,2014-03-10,2,08:35:00,923,"S12000036",3,700,6,30,6,2,3,702,0,5,1,4,2,0,0,1,1,"20mph main streets",3
"2014950001364",324930,672950,-3.203509,55.943752,95,"Serious collision",2,1,2014-03-10,2,08:35:00,923,"S12000036",3,700,6,30,6,2,3,702,0,5,1,4,2,0,0,1,1,"20mph main streets",3
"2014950001374",323610,668240,-3.223304,55.901234,95,"Slight collision",2,1,2014-03-10,2,16:25:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph local streets",6
"2014950001374",323610,668240,-3.223304,55.901234,95,"Slight collision",2,1,2014-03-10,2,16:25:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph local streets",6
"2014950001374",323610,668240,-3.223304,55.901234,95,"Slight collision",2,1,2014-03-10,2,16:25:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph local streets",6
"2014950001374",323610,668240,-3.223304,55.901234,95,"Slight collision",2,1,2014-03-10,2,16:25:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph local streets",6
"2014950001383",326820,676540,-3.174231,55.976293,95,"Serious collision",2,1,2014-03-10,2,17:30:00,923,"S12000036",3,902,6,30,3,2,6,0,2,5,1,1,1,0,0,1,1,"20mph local streets",2
"2014950001383",326820,676540,-3.174231,55.976293,95,"Serious collision",2,1,2014-03-10,2,17:30:00,923,"S12000036",3,902,6,30,3,2,6,0,2,5,1,1,1,0,0,1,1,"20mph local streets",2
"2014950001383",326820,676540,-3.174231,55.976293,95,"Serious collision",2,1,2014-03-10,2,17:30:00,923,"S12000036",3,902,6,30,3,2,6,0,2,5,1,1,1,0,0,1,1,"20mph local streets",2
"2014950001383",326820,676540,-3.174231,55.976293,95,"Serious collision",2,1,2014-03-10,2,17:30:00,923,"S12000036",3,902,6,30,3,2,6,0,2,5,1,1,1,0,0,1,1,"20mph local streets",2
"2014950001384",322290,670980,-3.245199,55.925636,95,"Slight collision",2,1,2014-03-11,3,08:29:00,923,"S12000036",3,70,6,30,3,2,6,0,2,5,1,1,1,0,0,1,1,"30mph",5
"2014950001384",322290,670980,-3.245199,55.925636,95,"Slight collision",2,1,2014-03-11,3,08:29:00,923,"S12000036",3,70,6,30,3,2,6,0,2,5,1,1,1,0,0,1,1,"30mph",5
"2014950001384",322290,670980,-3.245199,55.925636,95,"Slight collision",2,1,2014-03-11,3,08:29:00,923,"S12000036",3,70,6,30,3,2,6,0,2,5,1,1,1,0,0,1,1,"30mph",5
"2014950001384",322290,670980,-3.245199,55.925636,95,"Slight collision",2,1,2014-03-11,3,08:29:00,923,"S12000036",3,70,6,30,3,2,6,0,2,5,1,1,1,0,0,1,1,"30mph",5
"2014950001391",325690,674770,-3.191846,55.960219,95,"Serious collision",2,1,2014-03-11,3,08:30:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950001391",325690,674770,-3.191846,55.960219,95,"Serious collision",2,1,2014-03-11,3,08:30:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950001391",325690,674770,-3.191846,55.960219,95,"Serious collision",2,1,2014-03-11,3,08:30:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950001391",325690,674770,-3.191846,55.960219,95,"Serious collision",2,1,2014-03-11,3,08:30:00,923,"S12000036",6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950001393",322420,674720,-3.244196,55.959253,95,"Slight collision",2,1,2014-03-11,3,06:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,"20mph existing streets",4
"2014950001393",322420,674720,-3.244196,55.959253,95,"Slight collision",2,1,2014-03-11,3,06:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,"20mph existing streets",4
"2014950001393",322420,674720,-3.244196,55.959253,95,"Slight collision",2,1,2014-03-11,3,06:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,"20mph existing streets",4
"2014950001393",322420,674720,-3.244196,55.959253,95,"Slight collision",2,1,2014-03-11,3,06:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,"20mph existing streets",4
"2014950001400",327160,675770,-3.168576,55.969428,95,"Slight collision",2,1,2014-03-11,3,14:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950001400",327160,675770,-3.168576,55.969428,95,"Slight collision",2,1,2014-03-11,3,14:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950001400",327160,675770,-3.168576,55.969428,95,"Slight collision",2,1,2014-03-11,3,14:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950001400",327160,675770,-3.168576,55.969428,95,"Slight collision",2,1,2014-03-11,3,14:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950001423",322040,673650,-3.249971,55.94958,95,"Slight collision",6,1,2014-03-12,4,15:25:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",4
"2014950001423",322040,673650,-3.249971,55.94958,95,"Slight collision",6,1,2014-03-12,4,15:25:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",4
"2014950001423",322040,673650,-3.249971,55.94958,95,"Slight collision",6,1,2014-03-12,4,15:25:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",4
"2014950001423",322040,673650,-3.249971,55.94958,95,"Slight collision",6,1,2014-03-12,4,15:25:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",4
"2014950001427",323010,671890,-3.233939,55.933926,95,"Slight collision",1,1,2014-03-12,4,14:36:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"20mph main streets",3
"2014950001427",323010,671890,-3.233939,55.933926,95,"Slight collision",1,1,2014-03-12,4,14:36:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"20mph main streets",3
"2014950001427",323010,671890,-3.233939,55.933926,95,"Slight collision",1,1,2014-03-12,4,14:36:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"20mph main streets",3
"2014950001427",323010,671890,-3.233939,55.933926,95,"Slight collision",1,1,2014-03-12,4,14:36:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"20mph main streets",3
"2014950001428",321560,671920,-3.257152,55.933961,95,"Slight collision",1,1,2014-03-12,4,17:42:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",5
"2014950001428",321560,671920,-3.257152,55.933961,95,"Slight collision",1,1,2014-03-12,4,17:42:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",5
"2014950001428",321560,671920,-3.257152,55.933961,95,"Slight collision",1,1,2014-03-12,4,17:42:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",5
"2014950001428",321560,671920,-3.257152,55.933961,95,"Slight collision",1,1,2014-03-12,4,17:42:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"30mph",5
"2014950001456",330480,673910,-3.114915,55.953212,95,"Slight collision",2,1,2014-03-13,5,13:15:00,923,"S12000036",4,6415,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",3
"2014950001456",330480,673910,-3.114915,55.953212,95,"Slight collision",2,1,2014-03-13,5,13:15:00,923,"S12000036",4,6415,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",3
"2014950001456",330480,673910,-3.114915,55.953212,95,"Slight collision",2,1,2014-03-13,5,13:15:00,923,"S12000036",4,6415,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",3
"2014950001456",330480,673910,-3.114915,55.953212,95,"Slight collision",2,1,2014-03-13,5,13:15:00,923,"S12000036",4,6415,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",3
"2014950001458",324180,671440,-3.215089,55.93007,95,"Slight collision",2,1,2014-03-14,6,06:50:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",3
"2014950001458",324180,671440,-3.215089,55.93007,95,"Slight collision",2,1,2014-03-14,6,06:50:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",3
"2014950001458",324180,671440,-3.215089,55.93007,95,"Slight collision",2,1,2014-03-14,6,06:50:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",3
"2014950001458",324180,671440,-3.215089,55.93007,95,"Slight collision",2,1,2014-03-14,6,06:50:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph local streets",3
"2014950001466",326630,672000,-3.176038,55.935481,95,"Serious collision",1,1,2014-03-15,7,01:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,"30mph",3
"2014950001466",326630,672000,-3.176038,55.935481,95,"Serious collision",1,1,2014-03-15,7,01:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,"30mph",3
"2014950001466",326630,672000,-3.176038,55.935481,95,"Serious collision",1,1,2014-03-15,7,01:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,"30mph",3
"2014950001466",326630,672000,-3.176038,55.935481,95,"Serious collision",1,1,2014-03-15,7,01:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,"30mph",3
"2014950001467",324710,673660,-3.207229,55.950096,95,"Slight collision",1,1,2014-03-15,7,03:20:00,923,"S12000036",3,702,6,30,9,2,3,8,0,5,4,1,2,0,0,1,2,"20mph main streets",1
"2014950001467",324710,673660,-3.207229,55.950096,95,"Slight collision",1,1,2014-03-15,7,03:20:00,923,"S12000036",3,702,6,30,9,2,3,8,0,5,4,1,2,0,0,1,2,"20mph main streets",1
"2014950001467",324710,673660,-3.207229,55.950096,95,"Slight collision",1,1,2014-03-15,7,03:20:00,923,"S12000036",3,702,6,30,9,2,3,8,0,5,4,1,2,0,0,1,2,"20mph main streets",1
"2014950001467",324710,673660,-3.207229,55.950096,95,"Slight collision",1,1,2014-03-15,7,03:20:00,923,"S12000036",3,702,6,30,9,2,3,8,0,5,4,1,2,0,0,1,2,"20mph main streets",1
"2014950001468",325150,673970,-3.200271,55.952949,95,"Serious collision",1,1,2014-03-15,7,00:05:00,923,"S12000036",5,0,6,30,1,4,5,0,0,1,4,4,1,0,0,1,1,"20mph main streets",1
"2014950001468",325150,673970,-3.200271,55.952949,95,"Serious collision",1,1,2014-03-15,7,00:05:00,923,"S12000036",5,0,6,30,1,4,5,0,0,1,4,4,1,0,0,1,1,"20mph main streets",1
"2014950001468",325150,673970,-3.200271,55.952949,95,"Serious collision",1,1,2014-03-15,7,00:05:00,923,"S12000036",5,0,6,30,1,4,5,0,0,1,4,4,1,0,0,1,1,"20mph main streets",1
"2014950001468",325150,673970,-3.200271,55.952949,95,"Serious collision",1,1,2014-03-15,7,00:05:00,923,"S12000036",5,0,6,30,1,4,5,0,0,1,4,4,1,0,0,1,1,"20mph main streets",1
"2014950001471",325850,673990,-3.189069,55.953237,95,"Slight collision",1,1,2014-03-15,7,10:55:00,923,"S12000036",3,7,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2014950001471",325850,673990,-3.189069,55.953237,95,"Slight collision",1,1,2014-03-15,7,10:55:00,923,"S12000036",3,7,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2014950001471",325850,673990,-3.189069,55.953237,95,"Slight collision",1,1,2014-03-15,7,10:55:00,923,"S12000036",3,7,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2014950001471",325850,673990,-3.189069,55.953237,95,"Slight collision",1,1,2014-03-15,7,10:55:00,923,"S12000036",3,7,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,"20mph main streets",1
"2014950001473",320030,670410,-3.281188,55.920145,95,"Serious collision",1,1,2014-03-15,7,21:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,6,8,1,0,0,1,1,"30mph",5
"2014950001473",320030,670410,-3.281188,55.920145,95,"Serious collision",1,1,2014-03-15,7,21:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,6,8,1,0,0,1,1,"30mph",5
"2014950001473",320030,670410,-3.281188,55.920145,95,"Serious collision",1,1,2014-03-15,7,21:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,6,8,1,0,0,1,1,"30mph",5
"2014950001473",320030,670410,-3.281188,55.920145,95,"Serious collision",1,1,2014-03-15,7,21:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,6,8,1,0,0,1,1,"30mph",5
"2014950001474",322750,676090,-3.239305,55.971612,95,"Slight collision",1,1,2014-03-14,6,19:30:00,923,"S12000036",6,0,6,30,9,4,6,0,0,0,7,4,1,0,0,1,2,"20mph existing streets",2
"2014950001474",322750,676090,-3.239305,55.971612,95,"Slight collision",1,1,2014-03-14,6,19:30:00,923,"S12000036",6,0,6,30,9,4,6,0,0,0,7,4,1,0,0,1,2,"20mph existing streets",2
"2014950001474",322750,676090,-3.239305,55.971612,95,"Slight collision",1,1,2014-03-14,6,19:30:00,923,"S12000036",6,0,6,30,9,4,6,0,0,0,7,4,1,0,0,1,2,"20mph existing streets",2
"2014950001474",322750,676090,-3.239305,55.971612,95,"Slight collision",1,1,2014-03-14,6,19:30:00,923,"S12000036",6,0,6,30,9,4,6,0,0,0,7,4,1,0,0,1,2,"20mph existing streets",2
"2014950001475",325930,675530,-3.188211,55.967084,95,"Slight collision",2,1,2014-03-14,6,22:50:00,923,"S12000036",4,900,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,"20mph main streets",2
"2014950001475",325930,675530,-3.188211,55.967084,95,"Slight collision",2,1,2014-03-14,6,22:50:00,923,"S12000036",4,900,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,"20mph main streets",2
"2014950001475",325930,675530,-3.188211,55.967084,95,"Slight collision",2,1,2014-03-14,6,22:50:00,923,"S12000036",4,900,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,"20mph main streets",2
"2014950001475",325930,675530,-3.188211,55.967084,95,"Slight collision",2,1,2014-03-14,6,22:50:00,923,"S12000036",4,900,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,"20mph main streets",2
"2014950001479",322540,671300,-3.241291,55.928551,95,"Slight collision",2,1,2014-03-16,1,17:10:00,923,"S12000036",6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",3
"2014950001479",322540,671300,-3.241291,55.928551,95,"Slight collision",2,1,2014-03-16,1,17:10:00,923,"S12000036",6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",3
"2014950001479",322540,671300,-3.241291,55.928551,95,"Slight collision",2,1,2014-03-16,1,17:10:00,923,"S12000036",6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",3
"2014950001479",322540,671300,-3.241291,55.928551,95,"Slight collision",2,1,2014-03-16,1,17:10:00,923,"S12000036",6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",3
"2014950001481",327420,668010,-3.162322,55.899758,95,"Serious collision",2,2,2014-03-16,1,14:25:00,923,"S12000036",3,701,3,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,"30mph",6
"2014950001481",327420,668010,-3.162322,55.899758,95,"Serious collision",2,2,2014-03-16,1,14:25:00,923,"S12000036",3,701,3,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,"30mph",6
"2014950001481",327420,668010,-3.162322,55.899758,95,"Serious collision",2,2,2014-03-16,1,14:25:00,923,"S12000036",3,701,3,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,"30mph",6
"2014950001481",327420,668010,-3.162322,55.899758,95,"Serious collision",2,2,2014-03-16,1,14:25:00,923,"S12000036",3,701,3,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,"30mph",6
"2014950001492",325530,673920,-3.194173,55.952559,95,"Serious collision",1,1,2014-03-17,2,11:50:00,923,"S12000036",3,8,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2014950001492",325530,673920,-3.194173,55.952559,95,"Serious collision",1,1,2014-03-17,2,11:50:00,923,"S12000036",3,8,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2014950001492",325530,673920,-3.194173,55.952559,95,"Serious collision",1,1,2014-03-17,2,11:50:00,923,"S12000036",3,8,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2014950001492",325530,673920,-3.194173,55.952559,95,"Serious collision",1,1,2014-03-17,2,11:50:00,923,"S12000036",3,8,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,"20mph main streets",1
"2014950001500",328660,669330,-3.142844,55.911802,95,"Slight collision",2,2,2014-03-15,7,01:50:00,923,"S12000036",3,772,6,30,3,4,6,0,0,0,5,1,1,0,0,1,1,"20mph existing streets",6
"2014950001500",328660,669330,-3.142844,55.911802,95,"Slight collision",2,2,2014-03-15,7,01:50:00,923,"S12000036",3,772,6,30,3,4,6,0,0,0,5,1,1,0,0,1,1,"20mph existing streets",6
"2014950001500",328660,669330,-3.142844,55.911802,95,"Slight collision",2,2,2014-03-15,7,01:50:00,923,"S12000036",3,772,6,30,3,4,6,0,0,0,5,1,1,0,0,1,1,"20mph existing streets",6
"2014950001500",328660,669330,-3.142844,55.911802,95,"Slight collision",2,2,2014-03-15,7,01:50:00,923,"S12000036",3,772,6,30,3,4,6,0,0,0,5,1,1,0,0,1,1,"20mph existing streets",6
"2014950001522",327190,670980,-3.1668,55.926403,95,"Slight collision",2,1,2014-03-17,2,20:11:00,923,"S12000036",6,0,6,30,6,2,3,701,0,5,4,1,1,0,0,1,1,"30mph",3
"2014950001522",327190,670980,-3.1668,55.926403,95,"Slight collision",2,1,2014-03-17,2,20:11:00,923,"S12000036",6,0,6,30,6,2,3,701,0,5,4,1,1,0,0,1,1,"30mph",3
"2014950001522",327190,670980,-3.1668,55.926403,95,"Slight collision",2,1,2014-03-17,2,20:11:00,923,"S12000036",6,0,6,30,6,2,3,701,0,5,4,1,1,0,0,1,1,"30mph",3
"2014950001522",327190,670980,-3.1668,55.926403,95,"Slight collision",2,1,2014-03-17,2,20:11:00,923,"S12000036",6,0,6,30,6,2,3,701,0,5,4,1,1,0,0,1,1,"30mph",3
"2014950001526",322920,676200,-3.236613,55.972628,95,"Slight collision",1,1,2014-03-17,2,17:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950001526",322920,676200,-3.236613,55.972628,95,"Slight collision",1,1,2014-03-17,2,17:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950001526",322920,676200,-3.236613,55.972628,95,"Slight collision",1,1,2014-03-17,2,17:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950001526",322920,676200,-3.236613,55.972628,95,"Slight collision",1,1,2014-03-17,2,17:45:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph existing streets",2
"2014950001529",326760,673920,-3.174479,55.952748,95,"Slight collision",2,1,2014-03-18,3,08:00:00,923,"S12000036",6,0,1,30,1,4,5,0,0,4,1,2,2,0,0,1,1,"20mph main streets",1
"2014950001529",326760,673920,-3.174479,55.952748,95,"Slight collision",2,1,2014-03-18,3,08:00:00,923,"S12000036",6,0,1,30,1,4,5,0,0,4,1,2,2,0,0,1,1,"20mph main streets",1
"2014950001529",326760,673920,-3.174479,55.952748,95,"Slight collision",2,1,2014-03-18,3,08:00:00,923,"S12000036",6,0,1,30,1,4,5,0,0,4,1,2,2,0,0,1,1,"20mph main streets",1
"2014950001529",326760,673920,-3.174479,55.952748,95,"Slight collision",2,1,2014-03-18,3,08:00:00,923,"S12000036",6,0,1,30,1,4,5,0,0,4,1,2,2,0,0,1,1,"20mph main streets",1
"2014950001531",322520,672400,-3.241927,55.938429,95,"Serious collision",2,1,2014-03-18,3,07:50:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,"30mph",3
"2014950001531",322520,672400,-3.241927,55.938429,95,"Serious collision",2,1,2014-03-18,3,07:50:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,"30mph",3
"2014950001531",322520,672400,-3.241927,55.938429,95,"Serious collision",2,1,2014-03-18,3,07:50:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,"30mph",3
"2014950001531",322520,672400,-3.241927,55.938429,95,"Serious collision",2,1,2014-03-18,3,07:50:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,1,2,2,0,0,1,1,"30mph",3
"2014950001532",324180,674710,-3.216009,55.959444,95,"Slight collision",1,1,2014-03-18,3,12:25:00,923,"S12000036",4,900,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950001532",324180,674710,-3.216009,55.959444,95,"Slight collision",1,1,2014-03-18,3,12:25:00,923,"S12000036",4,900,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950001532",324180,674710,-3.216009,55.959444,95,"Slight collision",1,1,2014-03-18,3,12:25:00,923,"S12000036",4,900,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950001532",324180,674710,-3.216009,55.959444,95,"Slight collision",1,1,2014-03-18,3,12:25:00,923,"S12000036",4,900,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950001536",330510,673880,-3.114427,55.952947,95,"Slight collision",1,1,2014-03-18,3,11:18:00,923,"S12000036",4,6415,6,30,6,2,5,0,0,5,1,1,1,0,0,1,2,"20mph main streets",3
"2014950001536",330510,673880,-3.114427,55.952947,95,"Slight collision",1,1,2014-03-18,3,11:18:00,923,"S12000036",4,6415,6,30,6,2,5,0,0,5,1,1,1,0,0,1,2,"20mph main streets",3
"2014950001536",330510,673880,-3.114427,55.952947,95,"Slight collision",1,1,2014-03-18,3,11:18:00,923,"S12000036",4,6415,6,30,6,2,5,0,0,5,1,1,1,0,0,1,2,"20mph main streets",3
"2014950001536",330510,673880,-3.114427,55.952947,95,"Slight collision",1,1,2014-03-18,3,11:18:00,923,"S12000036",4,6415,6,30,6,2,5,0,0,5,1,1,1,0,0,1,2,"20mph main streets",3
"2014950001551",326160,674510,-3.184248,55.957956,95,"Slight collision",2,1,2014-03-19,4,11:25:00,923,"S12000036",6,0,1,30,1,4,6,0,0,4,1,4,1,0,0,1,1,"20mph main streets",1
"2014950001551",326160,674510,-3.184248,55.957956,95,"Slight collision",2,1,2014-03-19,4,11:25:00,923,"S12000036",6,0,1,30,1,4,6,0,0,4,1,4,1,0,0,1,1,"20mph main streets",1
"2014950001551",326160,674510,-3.184248,55.957956,95,"Slight collision",2,1,2014-03-19,4,11:25:00,923,"S12000036",6,0,1,30,1,4,6,0,0,4,1,4,1,0,0,1,1,"20mph main streets",1
"2014950001551",326160,674510,-3.184248,55.957956,95,"Slight collision",2,1,2014-03-19,4,11:25:00,923,"S12000036",6,0,1,30,1,4,6,0,0,4,1,4,1,0,0,1,1,"20mph main streets",1
"2014950001561",319290,671070,-3.293223,55.92595,95,"Slight collision",2,1,2014-03-19,4,17:05:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,4,1,0,0,1,1,"20mph local streets",5
"2014950001561",319290,671070,-3.293223,55.92595,95,"Slight collision",2,1,2014-03-19,4,17:05:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,4,1,0,0,1,1,"20mph local streets",5
"2014950001561",319290,671070,-3.293223,55.92595,95,"Slight collision",2,1,2014-03-19,4,17:05:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,4,1,0,0,1,1,"20mph local streets",5
"2014950001561",319290,671070,-3.293223,55.92595,95,"Slight collision",2,1,2014-03-19,4,17:05:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,4,1,0,0,1,1,"20mph local streets",5
"2014950001566",324710,673670,-3.207232,55.950185,95,"Serious collision",1,1,2014-03-19,4,23:48:00,923,"S12000036",3,8,6,30,6,2,3,702,0,5,4,1,1,0,0,1,1,"20mph main streets",1
"2014950001566",324710,673670,-3.207232,55.950185,95,"Serious collision",1,1,2014-03-19,4,23:48:00,923,"S12000036",3,8,6,30,6,2,3,702,0,5,4,1,1,0,0,1,1,"20mph main streets",1
"2014950001566",324710,673670,-3.207232,55.950185,95,"Serious collision",1,1,2014-03-19,4,23:48:00,923,"S12000036",3,8,6,30,6,2,3,702,0,5,4,1,1,0,0,1,1,"20mph main streets",1
"2014950001566",324710,673670,-3.207232,55.950185,95,"Serious collision",1,1,2014-03-19,4,23:48:00,923,"S12000036",3,8,6,30,6,2,3,702,0,5,4,1,1,0,0,1,1,"20mph main streets",1
