"nearest_line_id","ID","Accident_Index","Location_Easting_OSGR","Location_Northing_OSGR","Longitude.before","Latitude.before","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_.District.","Local_Authority_.Highway.","X1st_Road_Class","X1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","X2nd_Road_Class","X2nd_Road_Number","Pedestrian_Crossing.Human_Control","Pedestrian_Crossing.Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LSOA_of_Accident_Location","year","Longitude","Latitude","snap_dist","X","Y","optional","FEATID","LAYER","Shape_Length"
"2802",3407,"2018950001691",327871,674239,-3.156764,55.955732,95,2,1,1,"2018-12-11",3,16:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,NA,"2018",-3.15676180845571,55.9557368714048,4.52288001534842,-3.15677831597576,55.9556975942734,TRUE,25,"30mph",1277.68076577347
"2802",898,"2014950003123",327590,674310,-3.161295,55.956378,95,3,1,1,"2014-06-04",4,15:40:00,923,"S12000036",3,1,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,NA,"2014",-3.16128023663485,55.9563323323392,4.7104996394214,-3.16125872444969,55.9563725902535,TRUE,25,"30mph",1277.68076577347
"2802",374,"2013950006746",327230,674410,-3.167087,55.957221,95,3,2,1,"2013-12-09",2,18:18:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,NA,"2013",-3.16707161362899,55.9571761549131,4.17209406579454,-3.16705676790224,55.9572124352182,TRUE,25,"30mph",1277.68076577347
"2802",1387,"2014950006037",327480,674340,-3.163065,55.95663,95,3,2,1,"2014-11-25",3,17:05:00,923,"S12000036",3,1,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,2,NA,"2014",-3.16304964800397,55.956585205523,7.83055759205303,-3.16301513930975,55.9566523352744,TRUE,25,"30mph",1277.68076577347
"2802",2765,"2016950002613",327690,674270,-3.15824,55.956046,95,3,1,1,"2016-05-20",6,20:10:00,923,"S12000036",3,1,6,30,8,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2016",-3.15966828159075,55.9559880976759,9.32040119915448,-3.15962149811237,55.9560670057011,TRUE,25,"30mph",1277.68076577347
"2802",2063,"2015950003912",327430,674360,-3.163856,55.956757,95,3,1,1,"2015-08-23",1,16:20:00,923,"S12000036",3,1,6,30,9,2,6,0,0,5,1,1,1,0,0,1,1,NA,"2015",-3.16385564912558,55.9567573032589,2.6530150905722,-3.1638445684683,55.956780143057,TRUE,25,"30mph",1277.68076577347
"2802",2464,"2016950000528",328290,674150,-3.148599,55.955058,95,3,1,1,"2016-01-22",6,07:40:00,923,"S12000036",3,1,6,30,6,4,6,0,0,5,4,2,2,0,0,1,1,NA,"2016",-3.15002911303435,55.9550001958492,0.286964764699692,-3.15002886365125,55.9550027524082,TRUE,25,"30mph",1277.68076577347
"2803",2049,"2015950003860",325700,676250,-3.192079,55.97347,95,3,3,2,"2015-08-19",4,13:55:00,923,"S12000036",6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.19207857319274,55.9734699836388,1.54457708759611,-3.19207306572593,55.9734565535997,TRUE,26,"30mph",317.799227342822
"2803",2161,"2015950004327",325690,676240,-3.192236,55.973379,95,3,2,1,"2015-10-01",5,13:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.19223599950106,55.9733786063556,5.87650973530286,-3.19226255596543,55.9734288766283,TRUE,26,"30mph",317.799227342822
"2803",1808,"2015950002216",325640,676230,-3.193034,55.973281,95,3,2,1,"2015-05-10",1,22:53:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,NA,"2015",-3.19303418139201,55.9732810276284,3.05807954387128,-3.19304692812622,55.9733073585311,TRUE,26,"30mph",317.799227342822
"2807",2792,"2016950002749",330440,672860,-3.113837,55.943784,95,3,2,1,"2016-06-06",2,12:10:00,923,"S12000036",3,1,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2016",-3.11527057840125,55.9437285826252,1.48774548275292,-3.11526612554484,55.9437155453495,TRUE,30,"30mph",204.616203198863
"2808",1620,"2015950000646",328650,670350,-3.143259,55.920919,95,3,2,1,"2015-02-16",2,08:15:00,923,"S12000036",6,0,6,30,3,4,5,0,0,0,1,1,1,0,0,1,2,NA,"2015",-3.14325879403501,55.9209185550605,1.47523736333392e-09,-3.14325879403501,55.9209185550606,TRUE,31,"30mph",1170.50799815664
"2808",2878,"2016950003342",328950,671200,-3.137253,55.928653,95,3,1,1,"2016-07-08",6,09:00:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,2,1,NA,"2016",-3.13868343487552,55.9285985759208,2.77230889719742,-3.13872511767461,55.9285905613881,TRUE,31,"30mph",1170.50799815664
"2808",1069,"2014950004322",328650,670350,-3.143274,55.920963,95,3,3,1,"2014-08-06",4,07:50:00,923,"S12000036",3,7,6,30,3,4,5,0,0,0,1,2,2,0,0,1,1,NA,"2014",-3.14325879403501,55.9209185550605,1.47523736333392e-09,-3.14325879403501,55.9209185550606,TRUE,31,"30mph",1170.50799815664
"2808",1722,"2015950001457",328650,670350,-3.143259,55.920919,95,2,2,1,"2015-03-30",2,19:27:00,923,"S12000036",3,7,6,30,3,4,5,0,0,4,5,1,1,0,0,1,1,NA,"2015",-3.14325879403501,55.9209185550605,1.47523736333392e-09,-3.14325879403501,55.9209185550606,TRUE,31,"30mph",1170.50799815664
"2808",980,"2014950003679",328960,671140,-3.138522,55.928106,95,3,2,1,"2014-07-07",2,16:50:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,NA,"2014",-3.1385076193694,55.9280610747547,6.28059078295149,-3.13841318923287,55.9280792312186,TRUE,31,"30mph",1170.50799815664
"2810",217,"2013950005564",318550,675050,-3.306265,55.961576,95,3,2,1,"2013-10-14",2,14:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2013",-3.30624690188961,55.9615300395136,3.05566913426688,-3.30620053255015,55.9615381953116,TRUE,33,"30mph",989.13063442288
"2810",3586,"0004619",318460,675570,-3.30784567249731,55.9661855942245,NA,3,2,1,"2019-01-13",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.30784567249731,55.9661855942245,3.29476813924476,-3.30779352067475,55.9661827129533,TRUE,33,"30mph",989.13063442288
"2810",1952,"2015950003319",318570,674960,-3.305899,55.960725,95,3,2,2,"2015-07-15",4,16:15:00,923,"S12000036",3,90,6,30,1,2,3,902,0,5,1,1,1,0,0,1,1,NA,"2015",-3.30589940454183,55.9607250184579,5.6256899636129,-3.30593480459783,55.9607711078333,TRUE,33,"30mph",989.13063442288
"2810",2241,"2015950004941",318560,675030,-3.306081,55.961352,95,3,1,1,"2015-10-30",6,21:20:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,NA,"2015",-3.30608071628108,55.9613520890639,0.946945285816728,-3.30609508598354,55.9613495616184,TRUE,33,"30mph",989.13063442288
"2811",827,"2014950002600",320119,676012,-3.281425,55.970481,95,3,2,1,"2014-05-13",3,09:00:00,923,"S12000036",6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.28140735041186,55.9704349758972,0.468275985586036,-3.28141333070263,55.9704324851859,TRUE,34,"30mph",1323.99094890381
"2811",708,"2014950001817",319660,676380,-3.288887,55.97371,95,2,2,4,"2014-04-02",4,21:20:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,NA,"2014",-3.28886915361734,55.9736638493501,1.58002588519736,-3.28886468446753,55.9736777200357,TRUE,34,"30mph",1323.99094890381
"2811",1056,"2014950004242",319510,676370,-3.291287,55.973595,95,3,1,1,"2014-08-02",7,11:15:00,923,"S12000036",6,0,1,30,2,4,6,0,0,0,1,2,2,0,0,1,1,NA,"2014",-3.29126893098125,55.9735488727867,9.66527899207196,-3.29121226156225,55.9734687195207,TRUE,34,"30mph",1323.99094890381
"2811",249,"2013950005796",320290,675780,-3.278617,55.968425,95,3,2,1,"2013-10-26",7,14:10:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2013",-3.27859965872466,55.9683794895492,2.47104138539111,-3.27856871138478,55.9683930802079,TRUE,34,"30mph",1323.99094890381
"2811",2574,"2016950001441",319560,676370,-3.289055,55.973619,95,3,1,2,"2016-03-08",3,20:53:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,NA,"2016",-3.29046800978798,55.9735572620423,0.134864770237781,-3.29046768281813,55.9735560729817,TRUE,34,"30mph",1323.99094890381
"2825",2287,"2015950005280",327540,670420,-3.161035,55.921381,95,3,1,1,"2015-11-13",6,08:55:00,923,"S12000036",3,772,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,NA,"2015",-3.16103482515633,55.9213812304321,1.07892566148268e-06,-3.16103482514177,55.9213812304372,TRUE,48,"30mph",394.627945570006
"2826",1425,"2014950006345",328290,668450,-3.148528,55.903841,95,3,2,1,"2014-12-06",7,13:00:00,923,"S12000036",5,0,6,30,6,2,4,701,0,5,1,2,2,0,0,1,1,NA,"2014",-3.14851313617311,55.9037972589231,5.97331955405928,-3.14852857733988,55.9038498435221,TRUE,49,"30mph",133.572837672184
"2827",2976,"2018950000441",320020,675060,-3.282709,55.961861,95,3,1,1,"2018-03-27",3,21:25:00,923,"S12000036",6,0,6,30,3,4,3,90,0,5,4,1,1,0,0,1,2,NA,"2018",-3.28271004916028,55.9618671634361,6.17195757837232,-3.28280223579556,55.9618482516965,TRUE,50,"30mph",957.164748178391
"2827",175,"2013950005249",320030,675020,-3.282556,55.961555,95,3,2,1,"2013-09-28",7,16:38:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2013",-3.28253802663713,55.9615095311513,3.99351039245748,-3.28248460364682,55.9615287978443,TRUE,50,"30mph",957.164748178391
"2827",1749,"2015950001796",320210,674480,-3.279496,55.956689,95,3,2,1,"2015-04-14",3,08:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.27949551889822,55.9566889528113,0.544274098930029,-3.27948696640561,55.9566896977748,TRUE,50,"30mph",957.164748178391
"2828",3411,"2018950001703",324119,671639,-3.216105,55.931799,95,2,2,1,"2018-12-11",3,17:00:00,923,"S12000036",6,0,6,20,9,4,6,0,0,0,4,1,1,0,0,1,1,NA,"2018",-3.21610494058859,55.9318030921138,4.19211217166938,-3.21613306561154,55.9318369964837,TRUE,51,"30mph",351.596961098998
"2828",1439,"2014950006415",324310,671770,-3.213102,55.933055,95,3,2,1,"2014-12-08",2,18:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,8,4,1,4,0,0,1,2,NA,"2014",-3.21308540031715,55.9330099727335,5.06774389795228,-3.21313193352962,55.9330468759204,TRUE,51,"30mph",351.596961098998
"2829",727,"2014950001953",323340,674890,-3.229512,55.960928,95,3,2,1,"2014-04-10",5,08:35:00,923,"S12000036",6,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,NA,"2014",-3.22949538973558,55.9608820989815,0.13765394796593,-3.22949714091613,55.9608813619285,TRUE,52,"30mph",1155.86379256369
"2829",3637,"0027019",323268,674986,-3.23067573873904,55.9617329241978,NA,3,2,1,"2019-03-07",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.23067573873904,55.9617329241978,2.792968455902,-3.23063922212762,55.9617471127948,TRUE,52,"30mph",1155.86379256369
"2829",729,"2014950001959",323400,674810,-3.228528,55.960219,95,3,2,1,"2014-04-10",5,16:45:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,NA,"2014",-3.22851180521185,55.9601730690643,0.931430413728248,-3.2285235644298,55.9601680153242,TRUE,52,"30mph",1155.86379256369
"2829",739,"2014950002022",323170,675170,-3.232314,55.963416,95,3,3,2,"2014-04-14",2,19:25:00,923,"S12000036",5,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.23229763640121,55.9633700478473,0.205891601858977,-3.23229464685341,55.9633707976531,TRUE,52,"30mph",1155.86379256369
"2829",551,"2014950000763",322950,675710,-3.235992,55.968231,95,3,1,1,"2014-02-10",2,10:15:00,923,"S12000036",5,0,6,30,1,4,6,0,2,5,1,1,1,0,0,1,2,NA,"2014",-3.23597549096562,55.9681853861221,0.944560297191934,-3.235988443786,55.9681811152612,TRUE,52,"30mph",1155.86379256369
"2829",722,"2014950001907",323340,674890,-3.229512,55.960928,95,3,2,1,"2014-04-07",2,16:30:00,923,"S12000036",5,0,6,30,6,2,6,0,0,5,1,8,1,0,0,1,2,NA,"2014",-3.22949538973558,55.9608820989815,0.13765394796593,-3.22949714091613,55.9608813619285,TRUE,52,"30mph",1155.86379256369
"2829",2273,"2015950005175",323310,674930,-3.229987,55.961237,95,3,1,1,"2015-11-13",6,15:00:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,4,5,2,2,0,0,1,1,NA,"2015",-3.2299871955129,55.9612366109049,0.747299427174854,-3.22997768863013,55.9612406122782,TRUE,52,"30mph",1155.86379256369
"2829",489,"2014950000317",322950,675710,-3.235992,55.968231,95,3,2,1,"2014-01-17",6,12:01:00,923,"S12000036",5,0,6,30,1,4,6,0,0,0,1,1,2,0,0,1,2,NA,"2014",-3.23597549096562,55.9681853861221,0.944560297191934,-3.235988443786,55.9681811152612,TRUE,52,"30mph",1155.86379256369
"2829",3198,"2018950001082",323340,674890,-3.229496,55.960877,95,3,2,1,"2018-08-10",6,17:05:00,923,"S12000036",5,0,6,30,6,2,6,0,0,4,1,1,1,0,0,1,1,NA,"2018",-3.22949538973558,55.9608820989815,0.13765394796593,-3.22949714091613,55.9608813619285,TRUE,52,"30mph",1155.86379256369
"2829",2839,"2016950003107",322980,675630,-3.234053,55.967532,95,3,1,1,"2016-06-22",4,11:15:00,923,"S12000036",5,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,NA,"2016",-3.2354720891469,55.9674715937955,5.01471690348516,-3.23539873342014,55.9674891704464,TRUE,52,"30mph",1155.86379256369
"2829",2249,"2015950004997",322940,675710,-3.236136,55.968184,95,3,2,1,"2015-11-03",3,21:54:00,923,"S12000036",3,902,6,30,1,4,5,0,0,0,4,7,2,0,0,1,1,NA,"2015",-3.23613565640773,55.9681837795906,7.82636666540861,-3.23602833295975,55.9682191668551,TRUE,52,"30mph",1155.86379256369
"2829",3294,"2018950001382",322950,675710,-3.235976,55.96818,95,3,1,1,"2018-10-11",5,06:52:00,923,"S12000036",5,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2018",-3.23597549096562,55.9681853861221,0.944560297191934,-3.235988443786,55.9681811152612,TRUE,52,"30mph",1155.86379256369
"2829",803,"2014950002463",323374,674843,-3.228954,55.960511,95,3,3,1,"2014-05-06",3,10:30:00,923,"S12000036",5,0,6,30,0,-1,-1,0,2,4,1,1,1,0,0,1,2,NA,"2014",-3.22893754620998,55.960465345245,0.393637928605375,-3.22893257655919,55.9604674810572,TRUE,52,"30mph",1155.86379256369
"283",3053,"2018950000696",327680,669930,-3.158665,55.916996,95,3,2,1,"2018-05-31",5,17:03:00,923,"S12000036",6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2018",-3.15866380603218,55.9170006767447,1.00695817092754,-3.15866407404106,55.9170096597046,TRUE,283,"20mph existing streets",866.319024726572
"283",1565,"2015950000293",327720,669690,-3.15796,55.914851,95,3,2,1,"2015-01-08",5,17:45:00,923,"S12000036",5,0,6,30,9,4,6,0,0,0,4,1,1,0,0,1,2,NA,"2015",-3.1579596881407,55.9148507841478,0.468226291171869,-3.15795356358792,55.9148484132313,TRUE,283,"20mph existing streets",866.319024726572
"283",2728,"2016950002354",327760,669730,-3.155903,55.915269,95,3,1,1,"2016-05-11",4,08:30:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2016",-3.15733059492887,55.9152161176891,2.06832400982544,-3.15735220213307,55.9152300207422,TRUE,283,"20mph existing streets",866.319024726572
"2830",2436,"2016950000175",327180,670770,-3.165462,55.924525,95,3,2,2,"2016-01-06",4,17:00:00,923,"S12000036",3,701,6,30,9,2,3,772,0,5,7,2,2,0,0,1,1,NA,"2016",-3.1668884653205,55.9244708230795,0.318429507903021,-3.16689323798996,55.9244698793116,TRUE,53,"30mph",169.953826988593
"2830",2193,"2015950004477",327190,670740,-3.16672,55.924203,95,3,2,1,"2015-10-13",3,17:30:00,923,"S12000036",3,701,6,30,3,2,3,772,0,5,1,1,1,0,0,1,2,NA,"2015",-3.16672037772299,55.924202851166,5.8522214252496,-3.16665762082752,55.9242413828642,TRUE,53,"30mph",169.953826988593
"2831",3052,"2018950000688",328130,669880,-3.151453,55.916614,95,3,3,1,"2018-05-30",4,15:55:00,923,"S12000036",3,772,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,NA,"2018",-3.15145232395963,55.9166190460251,1.2122415809212,-3.1514662171045,55.9166115554205,TRUE,54,"30mph",327.186277114572
"2831",1914,"2015950003124",328000,670010,-3.153566,55.917767,95,3,2,1,"2015-06-30",3,17:25:00,923,"S12000036",3,772,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.15356646062301,55.9177673710842,2.24824938585524,-3.15358987175527,55.9177522207117,TRUE,54,"30mph",327.186277114572
"2833",1762,"2015950001856",324260,676340,-3.215171,55.974053,95,3,2,1,"2015-04-20",2,08:57:00,923,"S12000036",3,903,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.21517110299423,55.9740531418612,0.612486023019191,-3.21516149903793,55.9740540675887,TRUE,56,"30mph",407.132294458756
"2833",87,"2013950004335",324290,676150,-3.214653,55.972397,95,3,1,1,"2013-08-24",7,15:10:00,923,"S12000036",3,903,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2013",-3.21463703539004,55.9723511673153,0.645578795238378,-3.21464712058839,55.9723500770951,TRUE,56,"30mph",407.132294458756
"2834",2343,"2015950005582",322270,669560,-3.245093,55.912832,95,3,2,1,"2015-12-06",1,12:20:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2015",-3.24509272298876,55.9128324448417,2.87741630347934,-3.24506249970926,55.9128131881928,TRUE,57,"30mph",606.406795204813
"2835",1235,"2014950005049",320670,671210,-3.271185,55.927437,95,3,3,1,"2014-10-05",1,16:45:00,923,"S12000036",5,0,6,30,3,4,3,71,0,0,1,1,1,0,0,1,1,NA,"2014",-3.27116747474199,55.9273922904504,3.50532101188167,-3.27111785875926,55.9274065005966,TRUE,58,"30mph",157.175234110341
"2835",57,"2013950004177",320670,671220,-3.271188,55.927527,95,3,2,1,"2013-08-15",5,16:45:00,923,"S12000036",5,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,NA,"2013",-3.27117041611799,55.9274821161522,0.905346980010861,-3.27118323085252,55.9274784459806,TRUE,58,"30mph",157.175234110341
"2837",3486,"0051019",319800,670095,-3.28475553174647,55.917232314798,NA,2,1,1,"2019-04-29",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.28475553174647,55.917232314798,1.59306187357346,-3.28473035395047,55.9172308839895,TRUE,60,"30mph",187.005552129291
"2837",1498,"2014950006879",319850,670180,-3.283999,55.918049,95,3,2,1,"2014-12-30",3,14:05:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2014",-3.28398101397436,55.9180041721584,5.96985008026877,-3.28390768057841,55.9179704037585,TRUE,60,"30mph",187.005552129291
"2837",3374,"2018950001596",319840,670160,-3.284134,55.917818,95,2,2,1,"2018-11-21",4,18:54:00,923,"S12000036",6,0,6,30,3,4,6,0,0,4,4,1,2,0,0,1,1,NA,"2018",-3.28413502888948,55.9178228534551,0.745820970228496,-3.28414235766365,55.9178280811698,TRUE,60,"30mph",187.005552129291
"2837",42,"2013950004100",319834,670151,-3.284246,55.917786,95,3,3,1,"2013-08-07",4,20:20:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2013",-3.28422832830273,55.9177410097576,4.32138453756771,-3.28427079217941,55.9177712997827,TRUE,60,"30mph",187.005552129291
"2837",1099,"2014950004466",319790,670070,-3.284926,55.917051,95,3,2,1,"2014-08-15",6,02:25:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,NA,"2014",-3.28490805402807,55.9170060824491,2.70987901072574,-3.2848706442966,55.9169941223809,TRUE,60,"30mph",187.005552129291
"2837",3463,"0021119",319830,670150,-3.28429201301559,55.9177313599465,NA,1,1,1,"2019-02-20",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.28429201301559,55.9177313599465,2.44831596231201,-3.28432107639159,55.917745873875,TRUE,60,"30mph",187.005552129291
"2838",758,"2014950002192",321160,668900,-3.26267,55.906768,95,1,1,1,"2014-04-22",3,09:50:00,923,"S12000036",4,701,6,30,0,-1,-1,0,0,0,1,8,2,0,0,1,1,NA,"2014",-3.26265287331069,55.9067231202813,0.900751060291722,-3.26265950328156,55.9067302407879,TRUE,61,"30mph",1035.13809362003
"2838",983,"2014950003704",320730,668970,-3.269567,55.907326,95,3,2,1,"2014-07-04",6,17:00:00,923,"S12000036",4,701,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,NA,"2014",-3.26954955422309,55.9072811944601,1.79840488457086,-3.26955579427566,55.9072655385069,TRUE,61,"30mph",1035.13809362003
"2838",15,"2013950003974",320580,669060,-3.271992,55.908109,95,3,2,2,"2013-08-04",1,10:30:00,923,"S12000036",4,701,6,30,6,2,3,70,0,5,1,1,1,0,0,1,1,NA,"2013",-3.2719747061912,55.9080648715982,0.464652355861923,-3.27196813171544,55.9080667542516,TRUE,61,"30mph",1035.13809362003
"2838",1950,"2015950003315",320580,669070,-3.271978,55.908155,95,3,2,1,"2015-07-15",4,10:00:00,923,"S12000036",4,701,6,30,6,2,3,70,0,0,1,1,1,0,0,1,2,NA,"2015",-3.27197764729907,55.9081546975556,3.94357396181528,-3.27203344595356,55.9081387191741,TRUE,61,"30mph",1035.13809362003
"2841",2816,"2016950002916",328800,671650,-3.139772,55.932674,95,3,2,1,"2016-06-14",3,08:30:00,923,"S12000036",3,6095,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,NA,"2016",-3.14120239133494,55.9326187102936,3.13396533885284,-3.14115553308488,55.9326281967279,TRUE,64,"30mph",74.644254782603
"2841",3102,"2018950000831",328800,671650,-3.141204,55.932614,95,3,2,1,"2018-06-28",5,20:30:00,923,"S12000036",5,0,6,30,6,2,3,6095,0,5,1,1,1,0,0,1,1,NA,"2018",-3.14120239133494,55.9326187102936,3.13396533885284,-3.14115553308488,55.9326281967279,TRUE,64,"30mph",74.644254782603
"2841",949,"2014950003411",328800,671650,-3.141217,55.932663,95,3,2,1,"2014-06-16",2,15:17:00,923,"S12000036",3,6095,6,30,6,4,5,0,0,5,1,1,1,0,0,1,2,NA,"2014",-3.14120239133494,55.9326187102936,3.13396533885284,-3.14115553308488,55.9326281967279,TRUE,64,"30mph",74.644254782603
"2843",405,"2013950006942",327390,668070,-3.162818,55.900293,95,3,1,1,"2013-12-18",4,20:45:00,923,"S12000036",4,701,6,30,6,2,3,701,0,5,4,5,2,0,0,1,1,NA,"2013",-3.16280238093263,55.9002486396405,0.421075788971072,-3.16280520585093,55.9002520448048,TRUE,66,"30mph",478.353072972644
"2843",952,"2014950003442",327770,668230,-3.156785,55.901787,95,3,1,1,"2014-06-19",5,12:30:00,923,"S12000036",4,701,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2014",-3.15676934589863,55.9017431542367,1.58340166199174,-3.15675855886483,55.9017303927549,TRUE,66,"30mph",478.353072972644
"2843",3441,"2016950003606",327570,668150,-3.15852,55.901046,95,3,1,1,"2016-07-23",7,17:36:00,923,"S12000036",4,701,6,30,0,-1,-1,0,2,5,6,1,1,0,0,1,2,NA,"2016",-3.1599458147624,55.9009944273166,0.290496391633138,-3.15994788056066,55.9009967447826,TRUE,66,"30mph",478.353072972644
"2843",1788,"2015950002073",327793,668240,-3.156404,55.901836,95,3,2,1,"2015-03-27",6,10:30:00,923,"S12000036",4,701,6,30,0,-1,-1,0,0,0,1,9,1,0,0,1,2,NA,"2015",-3.15640425794128,55.9018364389989,1.16671737520482,-3.15639630966109,55.9018270357718,TRUE,66,"30mph",478.353072972644
"2843",2452,"2016950000439",327430,668080,-3.16074,55.900396,95,3,1,1,"2016-01-19",3,07:30:00,923,"S12000036",4,701,6,30,0,-1,-1,0,0,8,1,1,2,0,0,1,1,NA,"2016",-3.16216550847702,55.9003445083593,7.62371051683586,-3.16221665376225,55.9004061602333,TRUE,66,"30mph",478.353072972644
"2845",2184,"2015950004448",322520,673190,-3.242137,55.94548,95,3,2,1,"2015-10-10",7,14:39:00,923,"S12000036",3,8,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.24213727497511,55.9454799004009,2.96695191910693,-3.24214506041565,55.9455060065234,TRUE,68,"30mph",891.882508478403
"2845",825,"2014950002591",322400,673180,-3.244072,55.945416,95,3,2,1,"2014-05-01",5,06:30:00,923,"S12000036",3,8,6,30,9,4,6,0,0,8,4,2,2,0,0,1,2,NA,"2014",-3.24405524945784,55.9453706909772,5.62889767174333,-3.24403895204445,55.9453213136273,TRUE,68,"30mph",891.882508478403
"2845",2591,"2016950001592",322860,673250,-3.235294,55.946131,95,3,2,1,"2016-03-15",3,07:50:00,923,"S12000036",3,8,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2016",-3.23671202121171,55.9460736161759,0.418053764044144,-3.23671245447705,55.9460698944876,TRUE,68,"30mph",891.882508478403
"2845",342,"2013950006478",322430,673180,-3.243592,55.945421,95,3,2,1,"2013-11-27",4,18:13:00,923,"S12000036",3,8,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,NA,"2013",-3.24357503701727,55.9453755395303,0.990792616980333,-3.24357194103658,55.9453668727752,TRUE,68,"30mph",891.882508478403
"2845",2091,"2015950003998",322410,673180,-3.243895,55.945372,95,3,2,1,"2015-09-03",5,14:00:00,923,"S12000036",3,8,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,NA,"2015",-3.2438951786607,55.9453723073694,3.97333886011719,-3.2438836747439,55.9453374527542,TRUE,68,"30mph",891.882508478403
"2845",2966,"2018950000418",322830,673250,-3.237192,55.946064,95,3,2,1,"2018-03-26",2,19:20:00,923,"S12000036",3,8,6,20,9,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2018",-3.23719224353729,55.9460687943267,1.96209459910151,-3.23718566218264,55.9460516837543,TRUE,68,"30mph",891.882508478403
